pl_name,hostname,pl_letter,sy_snum,sy_pnum,discoverymethod,disc_year,disc_locale,disc_facility,disc_telescope,disc_instrument,ra,dec,glat,glon,elat,elon,pl_orbper,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,st_spectype,st_teff,st_rad,st_mass,st_lum,st_age,st_logg,st_dens,st_rotp,st_vsin,sy_dist,pl_type
KMT-2016-BLG-0212L b,KMT-2016-BLG-0212L,b,1,1,Microlensing,2018,Ground,KMTNet,1.6 m wide-field telescope,18k Mosaic CCD camera,268.43925,-29.0868889,-1.60371,0.78471,-5.65503,268.62946,,12.2,1.08,5700.0,18.0,Mass,17.2,,,,0.48,,,,,,,6300.0,Gas Giant
KMT-2016-BLG-1107L b,KMT-2016-BLG-1107L,b,1,1,Microlensing,2019,Ground,KMTNet,1.6 m wide-field telescope,18k Mosaic CCD camera,266.41775,-26.0318,1.503,2.48555,-2.63257,266.77817,,13.1,1.17,1043.0,3.283,Mass,2.55,,,,0.09,,,,,,,6651.0,Gas Giant
KMT-2016-BLG-1397L b,KMT-2016-BLG-1397L,b,1,1,Microlensing,2018,Ground,KMTNet,1.6 m wide-field telescope,18k Mosaic CCD camera,272.664612,-24.8577385,-2.79425,6.32391,-1.44082,272.41836,,12.7,1.13,2200.0,7.0,Mass,5.9,,,,0.45,,,,,,,6600.0,Gas Giant
KMT-2016-BLG-1820L b,KMT-2016-BLG-1820L,b,1,1,Microlensing,2018,Ground,KMTNet,1.6 m wide-field telescope,18k Mosaic CCD camera,268.76474,-29.5169201,-2.06591,0.55685,-6.08227,268.919,,12.9,1.15,1450.0,4.57,Mass,3.71,,,,0.04,,,,,,,6260.0,Gas Giant
KMT-2016-BLG-1836L b,KMT-2016-BLG-1836L,b,1,1,Microlensing,2019,Ground,KMTNet,1.6 m wide-field telescope,18k Mosaic CCD camera,268.250333,-30.04075,-1.94559,359.87875,-6.61073,268.47529,,13.3,1.19,700.0,2.2,Mass,1.63,,,,0.49,,,,,,,7100.0,Gas Giant
KMT-2016-BLG-2142L b,KMT-2016-BLG-2142L,b,1,1,Microlensing,2018,Ground,KMTNet,1.6 m wide-field telescope,18k Mosaic CCD camera,268.112,-29.3845615,-1.50874,0.38314,-5.95612,268.34604,,12.2,1.09,4923.0,15.49,Mass,14.9,,,,0.07,,,,,,,7010.0,Gas Giant
KMT-2016-BLG-2364L b,KMT-2016-BLG-2364L,b,1,1,Microlensing,2020,Ground,KMTNet,1.6 m wide-field telescope,18k Mosaic CCD camera,265.715667,-27.4355611,1.30314,0.96071,-4.05294,266.18874,,13.0,1.16,1250.0,3.93,Mass,3.13,,,,0.5,,,,,,,6440.0,Gas Giant
KMT-2016-BLG-2397L b,KMT-2016-BLG-2397L,b,1,1,Microlensing,2020,Ground,KMTNet,1.6 m wide-field telescope,18k Mosaic CCD camera,266.212542,-23.2013806,3.13548,4.80724,0.19215,266.51923,,13.2,1.18,836.0,2.63,Mass,2.0,,,,0.64,,,,,,,4880.0,Gas Giant
KMT-2016-BLG-2605L b,KMT-2016-BLG-2605L,b,1,1,Microlensing,2021,Ground,KMTNet,1.6 m wide-field telescope,18k Mosaic CCD camera,269.8230833,-26.982,-1.60348,3.21922,-3.54282,269.84204,,14.0,1.25,245.0457,0.771,Mass,0.491,,,,0.06,,,,,,,6421.0,Gas Giant
KMT-2017-BLG-0673L b,KMT-2017-BLG-0673L,b,1,1,Microlensing,2022,Ground,KMTNet,1.6 m wide-field telescope,18k Mosaic CCD camera,264.7570417,-33.8080278,-1.37183,355.11792,-10.4493,265.56803,,13.0,1.16,1166.43025,3.67,Mass,2.92,,,,0.63,,,,,,,5080.0,Gas Giant
KMT-2017-BLG-1038L b,KMT-2017-BLG-1038L,b,1,1,Microlensing,2019,Ground,KMTNet,1.6 m wide-field telescope,18k Mosaic CCD camera,266.170917,-25.1430306,2.15616,3.12842,-1.74983,266.53257,,13.4,1.19,640.0,2.0,Mass,1.46,,,,0.37,,,,,,,6000.0,Gas Giant
KMT-2017-BLG-1146L b,KMT-2017-BLG-1146L,b,1,1,Microlensing,2019,Ground,KMTNet,1.6 m wide-field telescope,18k Mosaic CCD camera,269.105833,-33.1424694,-4.13618,357.56175,-9.70555,269.24044,,14.0,1.25,230.0,0.71,Mass,0.461,,,,0.33,,,,,,,6500.0,Gas Giant
KMT-2017-BLG-2509L b,KMT-2017-BLG-2509L,b,1,1,Microlensing,2021,Ground,KMTNet,1.6 m wide-field telescope,18k Mosaic CCD camera,265.589875,-26.31715,1.9868,1.85329,-2.93843,266.04253,,13.4,1.19,664.26137,2.09,Mass,1.52,,,,0.46,,,,,,,7040.0,Gas Giant
KMT-2018-BLG-0748L b,KMT-2018-BLG-0748L,b,1,1,Microlensing,2020,Ground,KMTNet,1.6 m wide-field telescope,18k Mosaic CCD camera,267.8745,-30.6463889,-1.9744,359.19193,-7.22071,268.15686,,9.01,0.804,60.0,0.19,Mass,0.451,,,,0.09,,,,,,,7300.0,Gas Giant
KMT-2018-BLG-1292L b,KMT-2018-BLG-1292L,b,1,1,Microlensing,2020,Ground,KMTNet,1.6 m wide-field telescope,18k Mosaic CCD camera,263.427583,-33.5206694,-0.28464,354.76443,-10.20824,264.43599,,12.9,1.15,1400.0,4.42,Mass,3.58,,,,1.09,,,,,,,3460.0,Gas Giant
KMT-2018-BLG-1743L b,KMT-2018-BLG-1743L,b,1,1,Microlensing,2021,Ground,KMTNet,1.6 m wide-field telescope,18k Mosaic CCD camera,274.283375,-26.3596389,-4.7921,5.69405,-2.97747,273.8425,,10.5,0.937,77.86796,0.245,Mass,0.37,,,,0.19,,,,,,,6483.0,Gas Giant
KMT-2018-BLG-1976L b,KMT-2018-BLG-1976L,b,1,1,Microlensing,2021,Ground,KMTNet,1.6 m wide-field telescope,18k Mosaic CCD camera,266.3546667,-35.7003306,-3.48341,354.19802,-12.29937,266.97079,,13.3,1.19,705.57906,2.22,Mass,1.65,,,,0.65,,,,,,,5840.0,Gas Giant
KMT-2018-BLG-1990L b,KMT-2018-BLG-1990L,b,1,1,Microlensing,2019,Ground,KMTNet,1.6 m wide-field telescope,18k Mosaic CCD camera,268.435375,-22.1525389,1.91343,6.76186,1.27887,268.55054,,12.9,1.16,111.0,0.348,Mass,0.284,M,,,0.09,,,,,,,967.0,Gas Giant
KMT-2018-BLG-1996L b,KMT-2018-BLG-1996L,b,1,1,Microlensing,2021,Ground,KMTNet,1.6 m wide-field telescope,18k Mosaic CCD camera,268.6785,-22.8204111,1.38194,6.29904,0.61328,268.78189,,13.7,1.23,346.43296,1.09,Mass,0.74,,,,0.69,,,,,,,5910.0,Gas Giant
KMT-2019-BLG-0371L b,KMT-2019-BLG-0371L,b,1,1,Microlensing,2021,Ground,KMTNet,1.6 m wide-field telescope,18k Mosaic CCD camera,268.3839167,-31.5550222,-2.81154,358.63014,-8.12354,268.60896,,12.6,1.13,2447.27873,7.7,Mass,6.72,,,,0.09,,,,,,,7010.0,Gas Giant
KMT-2019-BLG-0414L b,KMT-2019-BLG-0414L,b,1,1,Microlensing,2022,Ground,KMTNet,1.6 m wide-field telescope,18k Mosaic CCD camera,268.8529167,-21.8955389,1.70909,7.17935,1.5395,268.93142,,12.9,1.15,1452.47582,4.57,Mass,3.72,,,,0.74,,,,,,,4410.0,Gas Giant
KMT-2019-BLG-1339L b,KMT-2019-BLG-1339L,b,1,1,Microlensing,2020,Ground,KMTNet,1.6 m wide-field telescope,18k Mosaic CCD camera,265.743417,-25.5739167,2.25989,2.55867,-2.19138,266.15829,,13.7,1.22,397.0,1.25,Mass,0.848,,,,0.48,,,,,,,6120.0,Gas Giant
KMT-2019-BLG-1715L b,KMT-2019-BLG-1715L,b,1,1,Microlensing,2021,Ground,KMTNet,1.6 m wide-field telescope,18k Mosaic CCD camera,270.3717083,-28.7771389,-2.91396,1.89895,-5.33828,270.32722,,13.2,1.18,813.64072,2.56,Mass,1.94,,,,0.61,,,,,,,3860.0,Gas Giant
KMT-2019-BLG-1953L b,KMT-2019-BLG-1953L,b,1,1,Microlensing,2020,Ground,KMTNet,1.6 m wide-field telescope,18k Mosaic CCD camera,269.11625,-28.2011111,-1.67021,1.84965,-4.76423,269.21846,,14.1,1.26,200.0,0.64,Mass,0.392,,,,0.31,,,,,,,7040.0,Gas Giant
KMT-2020-BLG-0414L c,KMT-2020-BLG-0414L,c,1,2,Microlensing,2021,Ground,KMTNet,1.6 m wide-field telescope,18k Mosaic CCD camera,271.915,-28.4852222,-3.95413,2.81609,-5.05717,271.68968,,12.2,1.09,4894.55747,15.4,Mass,14.8,,,,0.26,,,,,,,800.0,Gas Giant
KMT-2021-BLG-0119L b,KMT-2021-BLG-0119L,b,1,1,Microlensing,2022,Ground,KMTNet,1.6 m wide-field telescope,18k Mosaic CCD camera,274.0005417,-29.7438889,-6.15518,2.5721,-6.35312,273.4904,,12.8,1.14,1754.41281,5.52,Mass,4.6,,,,0.56,,,,,,,3130.0,Gas Giant
KMT-2021-BLG-0240L b,KMT-2021-BLG-0240L,b,1,1,Microlensing,2022,Ground,KMTNet,1.6 m wide-field telescope,18k Mosaic CCD camera,267.5772917,-30.0049694,-1.42605,359.6123,-6.58345,267.88433,,9.6,0.856,66.74397,0.21,Mass,0.415,,,,0.56,,,,,,,6600.0,Gas Giant
KMT-2021-BLG-0322L b,KMT-2021-BLG-0322L,b,2,1,Microlensing,2021,Ground,KMTNet,1.6 m wide-field telescope,18k Mosaic CCD camera,270.9116667,-29.6043889,-3.73064,1.40867,-6.16763,270.79726,,12.7,1.13,2034.1018,6.4,Mass,5.46,,,,0.62,,,,,,,6600.0,Gas Giant
KMT-2021-BLG-1077L b,KMT-2021-BLG-1077L,b,1,2,Microlensing,2022,Ground,KMTNet,1.6 m wide-field telescope,18k Mosaic CCD camera,266.489125,-33.8428111,-2.61394,355.84555,-10.43965,267.03156,,9.86,0.88,69.92225,0.22,Mass,0.401,M V,,,0.14,,,,,,,8240.0,Gas Giant
KMT-2021-BLG-1077L c,KMT-2021-BLG-1077L,c,1,2,Microlensing,2022,Ground,KMTNet,1.6 m wide-field telescope,18k Mosaic CCD camera,266.489125,-33.8428111,-2.61394,355.84555,-10.43965,267.03156,,10.6,0.949,79.4571,0.25,Mass,0.367,M V,,,0.14,,,,,,,8240.0,Gas Giant
KMT-2021-BLG-1303L b,KMT-2021-BLG-1303L,b,1,1,Microlensing,2022,Ground,KMTNet,1.6 m wide-field telescope,18k Mosaic CCD camera,271.863875,-29.2815806,-4.29901,2.09502,-5.85287,271.63031,,13.6,1.21,120.77479,0.38,Mass,0.264,,,,0.57,,,,,,,6280.0,Gas Giant
KMT-2021-BLG-1554L b,KMT-2021-BLG-1554L,b,1,1,Microlensing,2022,Ground,KMTNet,1.6 m wide-field telescope,18k Mosaic CCD camera,267.8034167,-31.8643611,-2.54313,358.11234,-8.43946,268.11027,,6.9,0.616,38.13941,0.12,Mass,0.638,,,,0.08,,,,,,,7680.0,Gas Giant
KMT-2021-BLG-1689L b,KMT-2021-BLG-1689L,b,1,1,Microlensing,2022,Ground,KMTNet,1.6 m wide-field telescope,18k Mosaic CCD camera,269.5791667,-30.1452778,-2.99212,0.36661,-6.70653,269.62971,,7.71,0.688,46.0,0.14473,Mass,0.552,,4570.0,,0.58,,,,,,,7200.0,Gas Giant
KMT-2021-BLG-1898L b,KMT-2021-BLG-1898L,b,1,1,Microlensing,2022,Ground,KMTNet,1.6 m wide-field telescope,18k Mosaic CCD camera,265.691875,-27.3758389,1.3525,1.00041,-3.99388,266.16191,,14.0,1.25,232.01474,0.73,Mass,0.465,,,,0.48,,,,,,,6900.0,Gas Giant
MOA-2007-BLG-400L b,MOA-2007-BLG-400L,b,1,1,Microlensing,2008,Ground,MOA,1.8 m MOA Telescope,MOA CCD Array,272.4249167,-29.2241528,-4.70081,2.38132,-5.80277,272.12315,,13.5,1.2,540.30829,1.7,Mass,1.21,,,,0.69,,,,,,,6890.0,Gas Giant
MOA-2008-BLG-379L b,MOA-2008-BLG-379L,b,1,1,Microlensing,2013,Ground,MOA,1.8 m MOA Telescope,MOA CCD Array,269.706,-30.1969306,-3.11294,0.37632,-6.75791,269.74412,,13.0,1.16,1300.0,4.1,Mass,3.25,K,,,0.56,,,,,,,3300.0,Gas Giant
MOA-2009-BLG-319L b,MOA-2009-BLG-319L,b,1,1,Microlensing,2010,Ground,MOA,1.8 m MOA Telescope,MOA CCD Array,271.742208,-26.8196917,-3.01439,4.20225,-3.38983,271.55748,,9.64,0.86,67.3,0.212,Mass,0.413,,,,0.52,,,,,,,7050.0,Gas Giant
MOA-2009-BLG-387L b,MOA-2009-BLG-387L,b,1,1,Microlensing,2010,Ground,MOA,1.8 m MOA Telescope,MOA CCD Array,268.461625,-33.9903333,-4.09632,356.55645,-10.55798,268.70256,1980.0,13.2,1.18,830.0,2.6,Mass,1.98,,,,0.19,,,,,,,5690.0,Gas Giant
MOA-2010-BLG-073L b,MOA-2010-BLG-073L,b,1,1,Microlensing,2012,Ground,MOA,1.8 m MOA Telescope,MOA CCD Array,272.547258,-26.5229319,-3.50129,4.81028,-3.10383,272.28238,,12.4,1.11,3500.0,11.0,Mass,10.1,,,,0.16,,,,,,,2800.0,Gas Giant
MOA-2010-BLG-117L b,MOA-2010-BLG-117L,b,1,1,Microlensing,2018,Ground,MOA,1.8 m MOA Telescope,MOA CCD Array,271.95697,-25.3446388,-2.46794,5.58745,-1.91738,271.76954,,14.2,1.27,170.0,0.54,Mass,0.326,,,,0.58,,,,,,,3500.0,Gas Giant
MOA-2010-BLG-353L b,MOA-2010-BLG-353L,b,1,1,Microlensing,2015,Ground,MOA,1.8 m MOA Telescope,MOA CCD Array,271.303917,-27.2932333,-2.90361,3.59785,-3.85921,271.16137,,11.1,0.994,86.0,0.27,Mass,0.346,,,,0.18,,,,,,,6430.0,Gas Giant
MOA-2010-BLG-477L b,MOA-2010-BLG-477L,b,1,1,Microlensing,2012,Ground,MOA,1.8 m MOA Telescope,MOA CCD Array,271.531006,-31.4544773,-5.09503,0.04599,-8.02221,271.3189,,13.6,1.21,480.0,1.5,Mass,1.05,,5950.0,,0.67,,,,,,,2300.0,Gas Giant
MOA-2011-BLG-293L b,MOA-2011-BLG-293L,b,1,1,Microlensing,2012,Ground,MOA,1.8 m MOA Telescope,MOA CCD Array,268.913958,-28.4768472,-1.65488,1.52164,-5.04118,269.04167,3000.0,12.9,1.15,1500.0,4.8,Mass,3.84,,,,0.86,,,,,,,7720.0,Gas Giant
MOA-2011-BLG-322L b,MOA-2011-BLG-322L,b,1,1,Microlensing,2013,Ground,MOA,1.8 m MOA Telescope,MOA CCD Array,271.223333,-27.2209444,-2.80581,3.62603,-3.78629,271.09021,,12.4,1.11,3690.0,11.6,Mass,10.6,,,,0.39,,,,,,,7560.0,Gas Giant
MOA-2012-BLG-006L b,MOA-2012-BLG-006L,b,1,1,Microlensing,2017,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,270.442963,-29.108778,-3.13158,1.64069,-5.67009,270.38892,,12.6,1.12,2700.0,8.4,Mass,7.42,,,,0.49,,,,,,,5300.0,Gas Giant
MOA-2013-BLG-220L b,MOA-2013-BLG-220L,b,1,1,Microlensing,2014,Ground,MOA,1.8 m MOA Telescope,MOA CCD Array,270.985417,-29.5447222,-3.75748,1.49223,-6.10839,270.86217,,13.2,1.18,871.0,2.74,Mass,2.08,,,,0.88,,,,,,,6720.0,Gas Giant
MOA-2016-BLG-227L b,MOA-2016-BLG-227L,b,1,1,Microlensing,2017,Ground,MOA,1.8 m MOA Telescope,MOA CCD Array,271.473755,-27.7142868,-3.2402,3.30299,-4.2817,271.3083,,13.2,1.18,890.0,2.8,Mass,2.13,,,,0.29,,,,,,,6500.0,Gas Giant
MOA-2016-BLG-319L b,MOA-2016-BLG-319L,b,1,1,Microlensing,2018,Ground,MOA,1.8 m MOA Telescope,MOA CCD Array,268.742218,-29.7504635,-2.1667,0.34512,-6.31598,268.90135,,14.1,1.26,200.0,0.62,Mass,0.392,,,,0.15,,,,,,,6800.0,Gas Giant
MOA-2019-BLG-008L b,MOA-2019-BLG-008L,b,1,1,Microlensing,2022,Ground,MOA,1.8 m MOA Telescope,MOA CCD Array,267.982875,-29.9897306,-1.72023,359.80491,-6.56276,268.23763,,12.2,1.08,5720.91133,18.0,Mass,17.3,,,,0.9,,,,,,,2700.0,Gas Giant
MOA-bin-1L b,MOA-bin-1L,b,1,1,Microlensing,2012,Ground,MOA,1.8 m MOA Telescope,MOA CCD Array,261.7925,-29.7939722,2.92661,357.11306,-6.55856,262.83631,,13.0,1.16,1200.0,3.7,Mass,3.0,,,,0.75,,,,,,,5100.0,Gas Giant
MOA-bin-29 b,MOA-bin-29,b,1,1,Microlensing,2019,Ground,MOA,1.8 m MOA Telescope,MOA CCD Array,269.3759583,-29.7365639,-2.63572,0.63345,-6.29846,269.45485,,14.1,1.26,190.0,0.6,Mass,0.372,,,,0.03,,,,,,,7120.0,Gas Giant
OGLE-2003-BLG-235L b,OGLE-2003-BLG-235L,b,1,1,Microlensing,2004,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,271.318125,-28.895,-3.69455,2.2026,-5.46102,271.15927,,13.2,1.18,830.0,2.6,Mass,1.98,K V,,,0.63,,,,,,,5800.0,Gas Giant
OGLE-2005-BLG-071L b,OGLE-2005-BLG-071L,b,1,1,Microlensing,2005,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,267.540708,-34.6731944,-3.78643,355.58019,-11.25151,267.93801,,13.0,1.16,1200.0,3.8,Mass,3.0,,,,0.46,,,,,,,3200.0,Gas Giant
OGLE-2006-BLG-109L b,OGLE-2006-BLG-109L,b,1,2,Microlensing,2008,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,268.143792,-30.0877778,-1.89004,359.79137,-6.65891,268.38306,1788.5,14.0,1.25,231.0,0.727,Mass,0.463,,,,0.51,,,,,,,1510.0,Gas Giant
OGLE-2006-BLG-109L c,OGLE-2006-BLG-109L,c,1,2,Microlensing,2008,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,268.143792,-30.0877778,-1.89004,359.79137,-6.65891,268.38306,4927.5,11.1,0.994,86.0,0.27,Mass,0.346,,,,0.51,,,,,,,1510.0,Gas Giant
OGLE-2006-BLG-284L A b,OGLE-2006-BLG-284L A,b,2,1,Microlensing,2020,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,269.65925,-29.1366667,-2.5505,1.27713,-5.69774,269.69702,,14.3,1.27,144.0,0.45307,Mass,0.271,,,,0.35,,,,,,,4000.0,Gas Giant
